time,Voltage (V)
1574183714.1126838,2.7664525
1574183715.4778743,2.7664134
1574183716.8449597,2.7663718
1574183718.21217,2.7663301
1574183719.5795968,2.7662771
1574183720.9464056,2.7662317
1574183722.312907,2.7661887
1574183723.6805143,2.7661484
1574183725.0485568,2.7661105
1574183726.4165254,2.7660537
1574183727.7818594,2.7660057
1574183729.1490242,2.7659615
1574183730.516392,2.7659287
1574183731.8835516,2.7658972
1574183733.2504182,2.7658745
1574183734.6191592,2.7658404
1574183735.9849603,2.7658025
1574183737.3506157,2.7657697
1574183738.7185082,2.7657217
1574183740.085601,2.7656877
1574183741.4537382,2.7656511
1574183742.8212655,2.765593
1574183744.1888175,2.7655564
1574183745.5569026,2.7655008
1574183746.923869,2.7654844
1574183748.2904773,2.7654441
1574183749.6666286,2.7654112
1574183751.0340858,2.7653494
1574183752.401294,2.7653128
1574183753.7678864,2.7652838
1574183755.135913,2.7652434
1574183756.5029798,2.7652093
1574183757.8699799,2.7651664
1574183759.2372806,2.7651373
1574183760.60407,2.7650894
1574183761.9709196,2.765025
1574183763.3368647,2.765001
1574183764.7040703,2.7649733
1574183766.072949,2.7649228
1574183767.4394166,2.7648799
1574183768.8069792,2.7648407
1574183770.1758409,2.7647978
1574183771.5436192,2.7647562
1574183772.9101846,2.7647196
1574183774.2764878,2.7646754
1574183775.6424224,2.7646552
1574183777.008178,2.7645971
1574183778.375169,2.7645643
1574183779.750464,2.764529
1574183781.1178317,2.7644924
1574183782.4939845,2.7644659
1574183783.861114,2.7644267
1574183785.2453144,2.7643926
1574183786.613581,2.7643396
1574183787.9815629,2.7643018
1574183789.3478665,2.7642664
1574183790.7169347,2.7642412
1574183792.0838373,2.7641869
1574183793.4512105,2.7641579
1574183794.8187134,2.7641162
1574183796.1935732,2.7640821
1574183797.5611918,2.7640594
1574183798.9293048,2.764038
1574183800.2950835,2.7640014
1574183801.6626506,2.7639736
1574183803.0316155,2.7639471
1574183804.3987184,2.763913
1574183805.766848,2.7638777
1574183807.1337247,2.763836
1574183808.5017374,2.7638221
1574183809.8677704,2.7637716
1574183811.2506125,2.7637313
1574183812.6265285,2.7636959
1574183813.9945595,2.7636454
1574183815.3705888,2.7636076
1574183816.7377343,2.7635861
1574183818.1056333,2.7635609
1574183819.4727268,2.7635142
1574183820.840672,2.7634978
1574183822.2060664,2.7634687
1574183823.5710769,2.7634182
1574183824.9372077,2.7633917
1574183826.3037853,2.7633715
1574183827.6695938,2.7633248
1574183829.0362458,2.7632882
1574183830.4024684,2.7632491
1574183831.767738,2.76321
1574183833.143796,2.7631797
1574183834.5097284,2.7631481
1574183835.8747642,2.7631317
1574183837.2406578,2.7631027
1574183838.6057637,2.7630812
1574183839.9727283,2.7630434
1574183841.339837,2.7630068
1574183842.7059085,2.7629891
1574183844.0716474,2.7629424
1574183845.4372978,2.7629045
1574183846.8133676,2.7628793
1574183848.1795716,2.7628603
1574183849.5475168,2.7628136
1574183850.9159248,2.7628061
1574183852.2832224,2.7627707
1574183853.6493669,2.7627367
1574183855.0163052,2.7627165
1574183856.3829954,2.7626849
1574183857.7499945,2.7626559
1574183859.1188207,2.762613
1574183860.4852374,2.7625877
1574183861.851646,2.7625612
1574183863.2211306,2.7625208
1574183864.5880866,2.7624943
1574183865.9551704,2.7624766
1574183867.3215015,2.7624476
1574183868.687291,2.762411
1574183870.0541344,2.7623719
1574183871.4203932,2.762363
1574183872.7856507,2.762329
1574183874.1534247,2.7623138
1574183875.5339618,2.7622772
1574183876.8991578,2.7622457
1574183878.265227,2.7622229
1574183879.6313202,2.7621964
1574183880.9975238,2.7621472
1574183882.3631356,2.7621194
1574183883.7296522,2.7620942
1574183885.0972042,2.76205
1574183886.4633243,2.7620387
1574183887.8305764,2.7620021
1574183889.1975985,2.761973
1574183890.5653014,2.7619415
1574183891.930298,2.7619061
1574183893.295663,2.7618796
1574183894.6605482,2.7618304
1574183896.0265684,2.7618026
1574183897.394515,2.7617862
1574183898.7617476,2.761742
1574183900.1295073,2.761708
1574183901.4955885,2.7616625
1574183902.862596,2.7616524
1574183904.2287652,2.7616146
1574183905.5941362,2.7615868
1574183906.9593048,2.7615653
1574183908.3244622,2.761535
1574183909.6920953,2.7615237
1574183911.0880494,2.7614921
1574183912.4537606,2.7614694
1574183913.8221164,2.7614252
1574183915.1892467,2.7614076
1574183916.5549197,2.7613811
1574183917.9236953,2.7613381
1574183919.290785,2.7613003
1574183920.6578963,2.7612776
1574183922.0255444,2.7612586
1574183923.3928502,2.7612271
1574183924.7586641,2.7612119
1574183926.1257188,2.7611715
1574183927.492994,2.7611551
1574183928.8599348,2.7611236
1574183930.2259202,2.761092
1574183931.6019387,2.7610693
1574183932.9688427,2.7610276
1574183934.3348536,2.7610037
1574183935.699952,2.7609683
1574183937.0681565,2.7609658
1574183938.4352076,2.760933
1574183939.8028185,2.7609153
1574183941.1690145,2.7608774
1574183942.5357087,2.7608522
1574183943.903719,2.7608295
1574183945.2709055,2.7607992
1574183946.6371608,2.7607803
1574183948.006347,2.7607424
1574183949.372558,2.7607171
1574183950.7396054,2.7606995
1574183952.1075554,2.7606616
1574183953.4785948,2.7606427
1574183954.8464756,2.7606111
1574183956.2151115,2.7605934
1574183957.5825458,2.7605619
1574183958.94956,2.7605493
1574183960.3162718,2.7605266
1574183961.6822476,2.7604899
1574183963.0501657,2.760471
1574183964.4171433,2.7604382
1574183965.7855241,2.7604193
1574183967.15253,2.7603864
1574183968.5192807,2.7603549
1574183969.8866835,2.7603397
1574183971.2534535,2.7603069
1574183972.6213238,2.7602792
1574183973.98934,2.7602514
1574183975.355356,2.7602312
1574183976.7213628,2.7602047
1574183978.0882645,2.7601719
1574183979.4563186,2.7601504
1574183980.8242471,2.7601176
1574183982.192475,2.7600949
1574183983.560292,2.7600558
1574183984.9280467,2.7600343
1574183986.2969337,2.7600192
1574183987.66466,2.7599901
1574183989.0323417,2.7599611
1574183990.3986044,2.7599422
1574183991.7666898,2.759898
1574183993.1337564,2.7598879
1574183994.4995387,2.7598563
1574183995.8672147,2.7598222
1574183997.234806,2.7598084
1574183998.6003954,2.7597831
1574183999.9685414,2.7597604
1574184001.335663,2.7597213
1574184002.7037644,2.7597023
1574184004.0716586,2.7596771
1574184005.436685,2.7596594
1574184006.8038387,2.7596228
1574184008.1723998,2.7596026
1574184009.538917,2.7595951
1574184010.9060173,2.759566
1574184012.2734165,2.7595484
1574184013.6410406,2.7595155
1574184015.0069144,2.7594878
1574184016.3738406,2.7594587
1574184017.7411246,2.7594322
1574184019.1081676,2.7594045
1574184020.4737947,2.7593918
1574184021.8393004,2.7593641
1574184023.2073033,2.7593313
1574184024.5730684,2.7592997
1574184025.9402444,2.7592833
1574184027.3052998,2.7592492
1574184028.6729622,2.7592214
1574184030.0402694,2.7592076
1574184031.4080958,2.7591722
1574184032.775167,2.7591722
1574184034.1411788,2.7591508
1574184035.507043,2.7591179
1574184036.87393,2.7591015
1574184038.2418954,2.7590738
1574184039.6080315,2.7590473
1574184040.9763148,2.7590182
1574184042.3421984,2.758998
1574184043.7083316,2.7589703
1574184045.076639,2.7589501
1574184046.4437957,2.7589236
1574184047.8114266,2.7589122
1574184049.1782212,2.7588857
1574184050.5467935,2.7588706
1574184051.9144733,2.7588554
1574184053.2810605,2.7588188
1574184054.6482632,2.7587835
1574184056.0163145,2.7587708
1574184057.3814738,2.7587456
1574184058.7504416,2.7587204
1574184060.1179526,2.7586976
1574184061.483018,2.7586762
1574184062.8497758,2.7586333
1574184064.217672,2.7586169
1574184065.5849586,2.758584
1574184066.9517066,2.7585613
1574184068.3183732,2.7585336
1574184069.6856985,2.7585045
1574184071.0514688,2.7585007
1574184072.4165611,2.758473
1574184073.7844539,2.7584288
1574184075.151728,2.7584023
1574184076.516341,2.7584061
1574184077.8835258,2.7583619
1574184079.251751,2.7583404
1574184080.6185431,2.7583278
1574184081.9848473,2.7583114
1574184083.3515415,2.758295
1574184084.717554,2.7582862
1574184086.085133,2.7582723
1574184087.452775,2.7582395
1574184088.818644,2.7582231
1574184090.1860027,2.7581877
1574184091.553626,2.7581549
1574184092.9209945,2.7581259
1574184094.2871733,2.7580981
1574184095.6543534,2.7580779
1574184097.0216908,2.7580413
1574184098.3877223,2.7580262
1574184099.7557774,2.7580097
1574184101.1229272,2.7579959
1574184102.4892027,2.7579706
1574184103.8564606,2.757958
1574184105.221951,2.7579126
1574184106.5889492,2.7578974
1574184107.9568205,2.7578911
1574184109.322893,2.7578772
1574184110.6902199,2.7578431
1574184112.0568945,2.7578179
1574184113.4231699,2.757804
1574184114.7893567,2.7577586
1574184116.1569157,2.7577548
1574184117.5245934,2.7577081
1574184118.8921187,2.7576955
1574184120.2576368,2.7576639
1574184121.625051,2.7576311
1574184123.0014825,2.7576159
1574184124.3684626,2.7575983
1574184125.74521,2.7575629
1574184127.1119516,2.7575541
1574184128.4780436,2.7575087
1574184129.8454185,2.7574859
1574184131.212833,2.7574544
1574184132.578506,2.7574253
1574184133.9460416,2.7574077
1574184135.3132563,2.7573925
1574184136.6791515,2.757366
1574184138.056361,2.7573408
1574184139.4221816,2.7573181
1574184140.801479,2.7573004
1574184142.1672158,2.7572802
1574184143.5335264,2.7572461
1574184144.8992932,2.7572335
1574184146.267191,2.7572183
1574184147.6342323,2.7571792
1574184148.9994364,2.7571527
1574184150.3652992,2.7571439
1574184151.7427633,2.7571186
1574184153.1107013,2.7570947
1574184154.4773622,2.7570909
1574184155.8494804,2.7570606
1574184157.216523,2.7570454
1574184158.5841024,2.7569987
1574184159.9507241,2.7569672
1574184161.3180509,2.7569407
1574184162.6849928,2.7569243
1574184164.0605092,2.7569142
1574184165.4270105,2.756875
1574184166.793588,2.756846
1574184168.159272,2.7568498
1574184169.5254035,2.7568132
1574184170.8937068,2.7567791
1574184172.2614803,2.7567652
1574184173.628012,2.7567488
1574184174.9953122,2.7567109
1574184176.360914,2.7566844
1574184177.7278755,2.7566529
1574184179.0922594,2.7566403
1574184180.4578404,2.7566037
1574184181.8346522,2.7565835
1574184183.2019677,2.7565595
1574184184.5707262,2.756538
1574184185.935952,2.7565065
1574184187.3037412,2.7564926
1574184188.6778016,2.7564598
1574184190.0454514,2.7564408
1574184191.412646,2.7564333
1574184192.7777827,2.7564118
1574184194.1443973,2.7563752
1574184195.5117066,2.7563563
1574184196.8875778,2.7563487
1574184198.256755,2.7563184
1574184199.6217587,2.7562831
1574184200.989059,2.7562692
1574184202.3551338,2.7562667
1574184203.719848,2.7562313
1574184205.0858228,2.7562149
1574184206.452865,2.7561745
1574184207.8179674,2.756148
1574184209.1847649,2.7561316
1574184210.5507617,2.7561114
1574184211.918737,2.7560874
1574184213.2846236,2.7560634
1574184214.6493876,2.7560445
1574184216.0149822,2.7560281
1574184217.3803031,2.7560079
1574184218.7480416,2.7559764
1574184220.1181319,2.7559498
1574184221.484718,2.7559221
1574184222.8507445,2.7558918
1574184224.2271798,2.7558501
1574184225.592708,2.75584
1574184226.9593453,2.7557946
1574184228.3277032,2.7557706
1574184229.692885,2.7557593
1574184231.0592194,2.7557214
1574184232.427595,2.7556961
1574184233.7940238,2.755681
1574184235.1616256,2.7556558
1574184236.5294433,2.7556444
1574184237.8951018,2.7556116
1574184239.262778,2.755604
1574184240.630245,2.7555661
1574184241.9956613,2.7555548
1574184243.3606038,2.755527
1574184244.7273037,2.755498
1574184246.092531,2.7554866
1574184247.4598124,2.7554525
1574184248.8264592,2.7554197
1574184250.1912549,2.7553957
1574184251.5581026,2.7553793
1574184252.925969,2.7553604
1574184254.2936978,2.7553427
1574184255.663771,2.7553377
1574184257.0304842,2.7552948
1574184258.3962939,2.7552657
1574184259.761926,2.7552304
1574184261.1270628,2.7552039
1574184262.493742,2.7551963
1574184263.8614774,2.7551736
1574184265.2429912,2.7551446
1574184266.6192868,2.7551307
1574184267.9869003,2.7551092
1574184269.3525524,2.7550777
1574184270.7227201,2.75506
1574184272.0927231,2.7550209
1574184273.4588158,2.7549969
1574184274.854946,2.7549704
1574184276.220923,2.7549502
1574184277.5874293,2.7549388
1574184278.9548557,2.7549212
1574184280.3205085,2.7549098
1574184281.688718,2.7549073
1574184283.0565772,2.7548757
1574184284.4217467,2.7548454
1574184285.7889023,2.7548391
1574184287.1539295,2.7548126
1574184288.5189135,2.7548
1574184289.8840458,2.7547811
1574184291.2517345,2.7547432
1574184292.6271226,2.7547078
1574184293.9940171,2.7546914
1574184295.3669446,2.754675
1574184296.7344162,2.7546637
1574184298.10089,2.7546523
1574184299.465866,2.754641
1574184300.8336177,2.7546182
1574184302.2009423,2.7545879
1574184303.5664709,2.7545766
1574184304.9349363,2.7545501
1574184306.3106081,2.7545349
1574184307.6820347,2.7545198
1574184309.048165,2.754487
1574184310.4157805,2.7544769
1574184311.7831297,2.7544592
1574184313.149128,2.754439
1574184314.5210686,2.7543974
1574184315.8870938,2.754391
1574184317.255027,2.7543582
1574184318.6211348,2.7543469
1574184319.9870107,2.7543368
1574184321.352179,2.7543103
1574184322.7173457,2.7542901
1574184324.082683,2.7542825
1574184325.4480004,2.7542585
1574184326.815638,2.754227
1574184328.1818588,2.7542257
1574184329.5506148,2.7542105
1574184330.918221,2.754184
1574184332.2844534,2.7541626
1574184333.650496,2.7541399
1574184335.015594,2.7541184
1574184336.382825,2.754107
1574184337.7485402,2.7540856
1574184339.1154466,2.7540679
1574184340.4805207,2.7540414
1574184341.847635,2.7540376
1574184343.2166297,2.7540111
1574184344.5844746,2.7539871
1574184345.9515736,2.7539644
1574184347.3178513,2.7539442
1574184348.685029,2.7539404
1574184350.0516016,2.7539253
1574184351.4176383,2.7539
1574184352.7859316,2.7538799
1574184354.1535568,2.7538521
1574184355.5187259,2.7538155
1574184356.8858938,2.7538117
1574184358.2510633,2.7537852
1574184359.6172307,2.7537764
1574184360.9824004,2.7537599
1574184362.362004,2.7537132
1574184363.7266462,2.7536943
1574184365.0966644,2.7536779
1574184366.46172,2.7536602
1574184367.8308756,2.7536426
1574184369.1967988,2.7536224
1574184370.5752246,2.7535933
1574184371.9418032,2.7535895
1574184373.3074434,2.7535643
1574184374.6726155,2.7535365
1574184376.0377803,2.7535189
1574184377.4049497,2.7534974
1574184378.7701182,2.7534709
1574184380.1352873,2.7534507
1574184381.500455,2.7534242
1574184382.8676236,2.7534078
1574184384.2327929,2.7533838
1574184385.5989594,2.7533598
1574184386.9641292,2.7533384
1574184388.331296,2.7533207
1574184389.6964667,2.7532727
1574184391.0612893,2.753274
1574184392.4265857,2.7532387
1574184393.795752,2.7532235
1574184395.2198856,2.7532058
1574184396.5940487,2.7531882
1574184397.9602177,2.7531617
1574184399.3323822,2.7531541
1574184400.6995494,2.7531516
1574184402.064717,2.7531238
1574184403.4298866,2.7530948
1574184404.7955685,2.7530758
1574184406.1610386,2.7530506
1574184407.5290327,2.753043
1574184408.8983302,2.753038
1574184410.2649527,2.7530064
1574184411.6310537,2.7529875
1574184412.9958224,2.7529698
1574184414.3654413,2.7529408
1574184415.7306108,2.752913
1574184417.095778,2.7528966
1574184418.460948,2.752884
1574184419.8381097,2.7528587
1574184421.2032785,2.7528436
1574184422.5694458,2.7528196
1574184423.9346163,2.7527956
1574184425.3007832,2.7527906
1574184426.67195,2.7527616
1574184428.0371194,2.7527489
1574184429.402286,2.7527313
1574184430.7674546,2.7527237
1574184432.1326253,2.7526984
1574184433.4979513,2.7526795
1574184434.8641193,2.7526404
1574184436.229289,2.7526177
1574184437.5964563,2.752571
1574184438.9616268,2.7525672
1574184440.3268058,2.7525546
1574184441.691973,2.7525293
1574184443.058141,2.7525154
1574184444.423311,2.7524965
1574184445.7894785,2.7524687
1574184447.1995301,2.7524624
1574184448.5786903,2.7524359
1574184449.9468575,2.7524132
1574184451.3250177,2.7523917
1574184452.815111,2.7523501
1574184454.1802793,2.7523703
1574184455.5454502,2.7523324
1574184456.9106176,2.7522882
1574184458.2757852,2.7522605
1574184459.6419547,2.7522466
1574184461.008123,2.7522188
1574184462.3732934,2.7521873
1574184463.7384598,2.7521582
1574184465.1036284,2.7521519
1574184466.4727967,2.7521241
1574184467.8399632,2.7521077
1574184469.2054207,2.7520774
1574184470.5768266,2.7520711
1574184471.9465892,2.7520396
1574184473.3125143,2.7520156
1574184474.6800873,2.7520093
1574184476.045668,2.7519954
1574184477.4124165,2.7519651
1574184478.7780771,2.7519462
1574184480.1436584,2.7519096
1574184481.5110903,2.7518768
1574184482.8781123,2.7518654
1574184484.2449844,2.7518263
1574184485.612404,2.7518237
1574184486.9793513,2.751796
1574184488.3485167,2.7517909
1574184489.7156434,2.7517632
1574184491.0828254,2.7517329
1574184492.4494355,2.7517076
1574184493.8153844,2.7516887
1574184495.1834724,2.7516622
1574184496.551244,2.7516458
1574184497.9182997,2.7516332
1574184499.284307,2.7516193
1574184500.6512403,2.7515928
1574184502.0173373,2.7515675
1574184503.3852713,2.7515549
1574184504.7507133,2.7515246
1574184506.1201909,2.7514804
1574184507.4883542,2.7514577
1574184508.855627,2.7514489
1574184510.223292,2.7514186
1574184511.5914114,2.7513832
1574184512.95636,2.7513542
1574184514.322043,2.7513365
1574184515.6891913,2.7513037
1574184517.05657,2.7512797
1574184518.4243135,2.7512494
1574184519.791042,2.7512368
1574184521.1565685,2.7512255
1574184522.5232008,2.751204
1574184523.8905933,2.7511939
1574184525.2586107,2.7511737
1574184526.6267285,2.7511497
1574184527.9925663,2.7511308
1574184529.3576174,2.7511005
1574184530.7257605,2.751079
1574184532.093174,2.7510589
1574184533.461598,2.7510475
1574184534.828322,2.7510323
1574184536.195653,2.7509983
1574184537.5616548,2.7509755
1574184538.9293833,2.7509566
1574184540.297226,2.7509352
1574184541.6628988,2.7509099
1574184543.0313869,2.7508935
1574184544.3994305,2.7508708
1574184545.7694063,2.7508443
1574184547.1358645,2.7508216
1574184548.5029337,2.7508077
1574184549.8717961,2.7507812
1574184551.2466981,2.7507559
1574184552.6118257,2.7507383
1574184553.9792058,2.7507231
1574184555.3453622,2.750708
1574184556.7125506,2.750684
1574184558.081114,2.750655
1574184559.44811,2.7506158
1574184560.8143082,2.7505969
