time,voltage
1573673892.6675026,3.3347822
1573673894.0351353,3.3348137
1573673895.4024315,3.3348453
1573673896.7685857,3.334873
1573673898.1354582,3.3349033
1573673899.5036798,3.3349349
1573673900.878894,3.3349639
1573673902.2470217,3.3349955
1573673903.6139953,3.3350207
1573673904.9820113,3.3350523
1573673906.348575,3.3350813
1573673907.716047,3.3351116
1573673909.0826485,3.3351419
1573673910.4502804,3.3351671
1573673911.816679,3.3351987
1573673913.182401,3.3352302
1573673914.550887,3.3352555
1573673915.9193025,3.335287
1573673917.2844741,3.3353136
1573673918.6514153,3.3353426
1573673920.019186,3.3353704
1573673921.3867583,3.3354006
1573673922.7547874,3.3354271
1573673924.122592,3.3354537
1573673925.4893622,3.3354827
1573673926.8572514,3.3355105
1573673928.2234237,3.335542
1573673929.5902798,3.3355698
1573673930.9582791,3.3355963
1573673932.3228378,3.3356215
1573673933.703498,3.3356493
1573673935.0708983,3.3356796
1573673936.4393978,3.3357061
1573673937.8058457,3.3357326
1573673939.1736612,3.3357604
1573673940.540478,3.3357869
1573673941.9080138,3.3358172
1573673943.2732882,3.3358411
1573673944.6431391,3.3358651
1573673946.010647,3.3358916
1573673947.3765876,3.3359232
1573673948.7437696,3.3359497
1573673950.1115367,3.3359724
1573673951.4776893,3.3359977
1573673952.845182,3.3360305
1573673954.2257671,3.3360532
1573673955.6009524,3.336081
1573673956.9687278,3.3361062
1573673958.3378208,3.336134
1573673959.7050116,3.3361592
1573673961.071803,3.3361832
1573673962.4406044,3.3362097
1573673963.8085968,3.3362337
1573673965.1741226,3.336264
1573673966.540242,3.3362918
1573673967.9085999,3.3363157
1573673969.2752953,3.3363385
1573673970.642051,3.3363637
1573673972.0107958,3.3363902
1573673973.3783977,3.3364117
1573673974.7459118,3.3364407
1573673976.1136143,3.3364647
1573673977.4808042,3.3364849
1573673978.8482168,3.3365152
1573673980.21595,3.3365417
1573673981.5816567,3.3365644
1573673982.947999,3.3365896
1573673984.3136597,3.3366136
1573673985.6816394,3.3366389
1573673987.048992,3.3366628
1573673988.414857,3.3366881
1573673989.7819517,3.3367121
1573673991.147353,3.3367348
1573673992.5132842,3.3367613
1573673993.8784866,3.336784
1573673995.2442136,3.3368067
1573673996.6117964,3.3368332
1573673997.9791768,3.3368572
1573673999.344523,3.3368787
1573674000.7116504,3.3369039
1573674002.0793853,3.3369292
1573674003.4460278,3.3369506
1573674004.814187,3.3369759
1573674006.183099,3.3369998
1573674007.551114,3.3370251
1573674008.9189637,3.3370465
1573674010.2839582,3.3370693
1573674011.6503422,3.3370932
1573674013.0183668,3.3371122
1573674014.3854876,3.3371387
1573674015.7536426,3.3371601
1573674017.122454,3.3371854
1573674018.4894795,3.3372094
1573674019.8570306,3.3372308
1573674021.225489,3.3372535
1573674022.5935197,3.337275
1573674023.9606287,3.3372965
1573674025.3400087,3.3373204
1573674026.7056203,3.3373469
1573674028.073634,3.3373646
1573674029.4385173,3.3373936
1573674030.8063815,3.3374088
1573674032.175319,3.3374378
1573674033.5416772,3.3374555
1573674034.9096189,3.3374807
1573674036.2758462,3.3375035
1573674037.641573,3.3375224
1573674039.0077655,3.3375451
1573674040.3728495,3.3375691
1573674041.7397041,3.3375893
1573674043.1067696,3.337612
1573674044.4740038,3.3376335
1573674045.841472,3.3376562
1573674047.2094777,3.3376739
1573674048.5774543,3.3376953
1573674049.9434595,3.3377206
1573674051.3166945,3.3377382
1573674052.6838448,3.3377635
1573674054.0516765,3.3377837
1573674055.419143,3.3378051
1573674056.7869554,3.3378266
1573674058.1528525,3.3378493
1573674059.518774,3.3378682
1573674060.8859153,3.3378922
1573674062.2517064,3.3379099
1573674063.6192255,3.3379288
1573674064.9862113,3.3379528
1573674066.3748016,3.3379717
1573674067.7422779,3.3379957
1573674069.1091242,3.3380172
1573674070.4769604,3.3380374
1573674071.8441427,3.3380576
1573674073.2118733,3.3380778
1573674074.5795999,3.3381005
1573674075.9473283,3.3381194
1573674077.3123834,3.3381421
1573674078.681313,3.3381598
1573674080.049303,3.3381813
1573674081.4152806,3.3382014
1573674082.7821276,3.3382229
1573674084.1495836,3.3382418
1573674085.517718,3.3382608
1573674086.8852224,3.3382822
1573674088.254158,3.3382999
1573674089.620578,3.3383214
1573674090.9885862,3.3383441
1573674092.3754828,3.3383605
1573674093.740302,3.3383819
1573674095.1076293,3.3384034
1573674096.4743843,3.3384198
1573674097.8420093,3.3384413
1573674099.2107282,3.3384615
1573674100.5775387,3.3384804
1573674101.9454207,3.3385018
1573674103.311129,3.3385195
1573674104.6761532,3.338541
1573674106.0436645,3.3385586
1573674107.4095166,3.3385788
1573674108.7775693,3.338599
1573674110.1442363,3.3386192
1573674111.5110443,3.3386382
1573674112.8898222,3.3386533
1573674114.2559972,3.3386773
1573674115.6216006,3.3386962
1573674116.9873824,3.3387152
1573674118.3528361,3.3387328
1573674119.7199311,3.3387518
1573674121.085721,3.3387694
1573674122.452479,3.3387909
1573674123.8197217,3.3388086
1573674125.1867638,3.338825
1573674126.554335,3.3388414
1573674127.9218369,3.3388654
1573674129.2867506,3.3388881
1573674130.6524637,3.3389007
