time,voltage
1574099071.9693596,3.2127342
1574099073.3371618,3.2127203
1574099074.7042055,3.2127064
1574099076.06974,3.21269
1574099077.4356034,3.2126761
1574099078.800799,3.2126572
1574099080.1659956,3.2126458
1574099081.531191,3.2126307
1574099082.8963852,3.2126193
1574099084.261582,3.2126042
1574099085.6264288,3.2125877
1574099086.9936988,3.2125789
1574099088.3616066,3.2125663
1574099089.728838,3.2125499
1574099091.0947597,3.212536
1574099092.4618669,3.2125196
1574099093.8289418,3.212507
1574099095.1979249,3.2124868
1574099096.5649884,3.2124767
1574099097.9308045,3.2124577
1574099099.2988665,3.2124426
1574099100.6650624,3.2124237
1574099102.032687,3.2124073
1574099103.3991141,3.2123946
1574099104.7664711,3.2123807
1574099106.1351583,3.2123694
1574099107.502247,3.2123542
1574099108.8675325,3.2123404
1574099110.2344558,3.212329
1574099111.602238,3.2123113
1574099112.9704924,3.2122949
1574099114.3386314,3.2122836
1574099115.7057536,3.2122722
1574099117.0720172,3.2122545
1574099118.4389246,3.2122369
1574099119.8047943,3.2122255
1574099121.1716719,3.2122104
1574099122.5386004,3.2122003
1574099123.9055986,3.2121914
1574099125.2718704,3.2121687
1574099126.641443,3.2121523
1574099128.007567,3.2121397
1574099129.374917,3.2121233
1574099130.7505803,3.2121069
1574099132.118069,3.2120942
1574099133.4863756,3.2120791
