time,voltage
1574111082.1163502,4.0139424
1574111083.488234,4.0138437
1574111084.859706,4.0137424
1574111086.2305653,4.0136374
1574111087.602449,4.0135374
1574111088.9720743,4.0134362
1574111090.3465886,4.0133474
1574111091.717873,4.0132424
1574111093.0896604,4.0131349
1574111094.4609096,4.0130337
1574111095.8312554,4.0129374
1574111097.2043734,4.0128374
1574111098.5765212,4.0127424
1574111099.946221,4.0126436
1574111101.316206,4.0125511
1574111102.6867049,4.0124411
1574111104.057212,4.0123461
1574111105.4282265,4.0122499
1574111106.7989461,4.0121524
1574111108.1701498,4.0120511
1574111109.5415323,4.0119511
1574111110.910721,4.0118511
1574111112.2798665,4.0117536
1574111113.6506903,4.0116574
1574111115.023703,4.0115624
1574111116.3936465,4.0114599
1574111117.762939,4.0113649
1574111119.1319828,4.0112674
1574111120.5046165,4.0111724
1574111121.8747225,4.0110886
1574111123.2440405,4.0109874
1574111124.6134453,4.0108911
1574111125.984751,4.0107873
1574111127.3600197,4.0106923
1574111128.7429426,4.0105948
1574111130.1192775,4.0104848
1574111131.4889123,4.0103923
1574111132.860967,4.0102998
1574111134.2302847,4.0102086
1574111135.598838,4.0101098
1574111136.9717627,4.0100123
1574111138.3433633,4.0099136
1574111139.7152052,4.0098136
1574111141.0833063,4.0097248
1574111142.4582007,4.0096248
1574111143.8273053,4.0095161
1574111145.1992676,4.0094311
1574111146.5682952,4.0093248
1574111147.9376574,4.0092248
1574111149.307905,4.0091398
1574111150.6807256,4.0090411
1574111152.050921,4.0089486
1574111153.4206862,4.0088498
1574111154.7920609,4.0087585
1574111156.1582217,4.0086598
1574111157.5287273,4.0085698
1574111158.8998773,4.0084798
1574111160.2706468,4.008386
1574111161.6396482,4.0082885
1574111163.0117018,4.0081985
1574111164.3847861,4.0080885
1574111165.7535448,4.0079998
1574111167.122499,4.007901
1574111168.4923022,4.0078085
1574111169.8653798,4.007711
1574111171.2357163,4.007616
1574111172.6070316,4.007526
1574111173.980789,4.0074273
1574111175.3628745,4.007326
1574111176.7347224,4.0072373
1574111178.1069617,4.0071335
1574111179.4780202,4.0070385
1574111180.8504262,4.0069435
1574111182.2197015,4.006846
1574111183.5862155,4.0067547
1574111184.9594011,4.006656
1574111186.3285787,4.0065685
1574111187.6978312,4.0064785
1574111189.0698264,4.0063847
1574111190.437958,4.0062997
1574111191.8075142,4.0061935
1574111193.1768587,4.006091
1574111194.5474772,4.0059897
1574111195.9181147,4.0059072
1574111197.289124,4.005816
1574111198.6600392,4.005711
1574111200.0340397,4.0056185
1574111201.4098256,4.0055172
1574111202.7788713,4.005426
1574111204.1499782,4.0053285
1574111205.5230548,4.0052385
1574111206.8951705,4.0051472
1574111208.267094,4.0050647
1574111209.6409986,4.0049709
1574111211.01183,4.0048822
1574111212.3850083,4.0047947
1574111213.7567613,4.0046934
1574111215.127883,4.0046009
1574111216.4968672,4.0045009
1574111217.866036,4.0044272
1574111219.237208,4.0043259
1574111220.6073742,4.0042334
1574111221.9765468,4.0041397
1574111223.3456287,4.0040459
1574111224.7148023,4.0039534
1574111226.0832055,4.0038597
1574111227.4523463,4.0037659
1574111228.8215172,4.0036734
1574111230.1909378,4.0035847
1574111231.5624187,4.0034872
1574111232.9335625,4.0033972
1574111234.303082,4.0033072
1574111235.6767006,4.0032146
1574111237.0476692,4.0031271
1574111238.4190419,4.0030309
1574111239.789078,4.0029384
1574111241.1585135,4.0028471
1574111242.5276573,4.0027534
1574111243.898962,4.0026609
1574111245.2681932,4.0025784
1574111246.6396842,4.0024909
1574111248.012775,4.0023971
1574111249.3835053,4.0023046
1574111250.7565877,4.0022234
1574111252.1280768,4.0021309
1574111253.5019178,4.0020396
1574111254.8729546,4.0019446
1574111256.2450247,4.0018546
1574111257.6168268,4.0017721
1574111258.9861336,4.0016809
1574111260.3544707,4.0015846
1574111261.7261684,4.0014996
1574111263.094363,4.0014109
1574111264.463976,4.0013146
1574111265.8328862,4.0012321
1574111267.2011874,4.0011421
1574111268.579353,4.0010433
1574111269.9499366,4.0009446
1574111271.3187013,4.0008583
1574111272.6878712,4.0007746
1574111274.057041,4.0006858
1574111275.426212,4.0006033
1574111276.7953815,4.0005158
1574111278.1653776,4.0004233
1574111279.5340447,4.0003333
1574111280.903093,4.0002521
1574111282.2724907,4.0001533
1574111283.6409729,4.0000758
1574111285.0109148,3.9999796
1574111286.3833241,3.9998871
1574111287.752063,3.9998021
1574111289.1209087,3.9997046
1574111290.4907682,3.9996133
1574111291.8603563,3.9995308
1574111293.2301283,3.9994446
1574111294.5959692,3.999362
1574111295.9632995,3.999282
1574111297.3340049,3.9991933
1574111298.7049928,3.9991083
1574111300.0741284,3.9990183
1574111301.4442973,3.998922
1574111302.8174531,3.998832
1574111304.186411,3.9987483
1574111305.559282,3.998672
1574111306.9305952,3.9985883
1574111308.301856,3.998502
1574111309.6738386,3.998412
1574111311.0442555,3.9983208
1574111312.416567,3.9982358
1574111313.7912898,3.9981508
1574111315.1604776,3.9980583
1574111316.531609,3.997987
1574111317.9030554,3.9978883
1574111319.2715917,3.997802
1574111320.6436028,3.9977083
1574111322.013864,3.9976283
1574111323.386498,3.9975508
1574111324.755878,3.9974607
1574111326.124501,3.9973782
1574111327.4957585,3.9972932
1574111328.8678665,3.997202
1574111330.236908,3.997107
1574111331.6099863,3.9970257
1574111332.9800897,3.9969432
1574111334.3489354,3.9968607
1574111335.718357,3.9967745
1574111337.0880673,3.996687
1574111338.459041,3.9965982
1574111339.8309639,3.9965095
1574111341.2000868,3.9964307
1574111342.5706642,3.9963482
1574111343.942017,3.996262
1574111345.313085,3.9961732
1574111346.6852705,3.9960895
1574111348.0577874,3.9960082
1574111349.4288285,3.995917
1574111350.8001313,3.995837
1574111352.1683006,3.9957482
1574111353.5373719,3.9956657
1574111354.9089444,3.9955769
1574111356.2801657,3.9954957
1574111357.6521413,3.9954169
1574111359.0241632,3.9953269
1574111360.39621,3.9952432
1574111361.7662115,3.9951594
1574111363.1382177,3.9950682
1574111364.5101917,3.9949832
1574111365.8823354,3.9948969
1574111367.2532835,3.9948107
1574111368.624416,3.9947169
1574111369.995296,3.9946394
1574111371.3673348,3.9945532
1574111372.7386582,3.9944694
1574111374.1080842,3.9943769
1574111375.4785745,3.9943044
1574111376.849511,3.9942182
1574111378.2197404,3.9941294
1574111379.590293,3.9940507
1574111380.97048,3.9939619
1574111382.3431816,3.9938782
1574111383.7133079,3.9938007
1574111385.085354,3.9937119
1574111386.4584389,3.9936344
1574111387.8326569,3.9935519
1574111389.2042327,3.9934669
1574111390.5760531,3.9933844
1574111391.9478161,3.9933031
1574111393.3197322,3.9932231
1574111394.6916704,3.9931406
1574111396.0627048,3.9930519
1574111397.4336824,3.9929631
1574111398.805746,3.9928806
1574111400.1768577,3.9928019
1574111401.5484529,3.9927144
1574111402.918979,3.9926294
1574111404.289677,3.9925456
1574111405.6602595,3.9924656
1574111407.0329795,3.9923806
1574111408.4050076,3.9923006
1574111409.775938,3.9922156
1574111411.1471152,3.9921444
1574111412.518161,3.9920669
1574111413.8899734,3.9919756
1574111415.2586412,3.9919019
1574111416.6302063,3.9918168
1574111418.002063,3.9917456
1574111419.3742483,3.9916593
1574111420.745448,3.9915781
1574111422.117219,3.9914993
1574111423.504051,3.9914168
1574111424.876044,3.9913393
1574111426.2464087,3.9912506
1574111427.615579,3.9911681
1574111428.985013,3.9910931
1574111430.3543355,3.9910081
1574111431.7253504,3.9909268
1574111433.0941582,3.9908393
1574111434.4654405,3.9907656
1574111435.8372,3.9906831
1574111437.2062151,3.9906018
1574111438.5774362,3.9905231
1574111439.9484277,3.9904406
1574111441.3193874,3.9903443
1574111442.689898,3.9902643
1574111444.0623448,3.9901806
1574111445.4335625,3.9901056
1574111446.804448,3.9900293
1574111448.17345,3.9899531
1574111449.5443764,3.989863
1574111450.9154508,3.9897943
1574111452.2870674,3.989718
1574111453.6583548,3.9896343
1574111455.0308728,3.9895555
1574111456.400352,3.9894818
1574111457.7713518,3.9893943
1574111459.1422858,3.9893155
